index,timestamp,tag,description,condition
8067,2026-01-03 18:20:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8068,2026-01-03 18:20:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8069,2026-01-03 18:21:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8070,2026-01-03 18:22:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8071,2026-01-03 18:23:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8072,2026-01-03 18:23:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8073,2026-01-03 18:23:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8074,2026-01-03 18:24:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8075,2026-01-03 18:24:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8076,2026-01-03 18:25:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8077,2026-01-03 18:26:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8078,2026-01-03 18:26:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8079,2026-01-03 18:26:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
8080,2026-01-03 18:26:44.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW
8081,2026-01-03 18:27:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8082,2026-01-03 18:27:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW RECOVERED
8083,2026-01-03 18:27:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8084,2026-01-03 18:28:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
8085,2026-01-03 18:28:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8086,2026-01-03 18:28:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8087,2026-01-03 18:29:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8088,2026-01-03 18:29:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8089,2026-01-03 18:29:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8090,2026-01-03 18:30:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8091,2026-01-03 18:30:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
8092,2026-01-03 18:30:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8093,2026-01-03 18:30:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
8094,2026-01-03 18:30:30.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW
8095,2026-01-03 18:30:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
8096,2026-01-03 18:31:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8097,2026-01-03 18:32:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8098,2026-01-03 18:32:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8099,2026-01-03 18:32:30.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
8100,2026-01-03 18:32:53.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW LOW
8101,2026-01-03 18:33:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
8102,2026-01-03 18:33:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8103,2026-01-03 18:33:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
8104,2026-01-03 18:33:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8105,2026-01-03 18:34:02.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
8106,2026-01-03 18:35:00.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
8107,2026-01-03 18:35:00.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW LOW RECOVERED
8108,2026-01-03 18:35:16.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH HIGH
8109,2026-01-03 18:36:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8110,2026-01-03 18:36:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH HIGH RECOVERED
8111,2026-01-03 18:37:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8112,2026-01-03 18:37:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8113,2026-01-03 18:38:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8114,2026-01-03 18:38:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8115,2026-01-03 18:38:30.000,FI111,BENZENE PRODUCT FLOW,LOW
8116,2026-01-03 18:38:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
8117,2026-01-03 18:40:29.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
8118,2026-01-03 18:40:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8119,2026-01-03 18:40:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8120,2026-01-03 18:40:30.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW RECOVERED
8121,2026-01-03 18:41:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8122,2026-01-03 18:41:00.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
8123,2026-01-03 18:41:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8124,2026-01-03 18:42:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8125,2026-01-03 18:42:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8126,2026-01-03 18:43:30.000,FI111,BENZENE PRODUCT FLOW,LOW RECOVERED
8127,2026-01-03 18:44:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
8128,2026-01-03 18:44:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8129,2026-01-03 18:44:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8130,2026-01-03 18:44:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8131,2026-01-03 18:44:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8132,2026-01-03 18:44:32.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH HIGH
8133,2026-01-03 18:46:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8134,2026-01-03 18:46:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8135,2026-01-03 18:46:30.000,FI111,BENZENE PRODUCT FLOW,HIGH
8136,2026-01-03 18:47:00.000,FI111,BENZENE PRODUCT FLOW,LOW
8137,2026-01-03 18:47:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8138,2026-01-03 18:48:00.000,PI100,COLUMN FEED PRESSURE,HIGH
8139,2026-01-03 18:48:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8140,2026-01-03 18:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8141,2026-01-03 18:49:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH HIGH RECOVERED
8142,2026-01-03 18:49:00.000,PI100,COLUMN FEED PRESSURE,HIGH RECOVERED
8143,2026-01-03 18:49:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8144,2026-01-03 18:49:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8145,2026-01-03 18:49:30.000,FI111,BENZENE PRODUCT FLOW,LOW RECOVERED
8146,2026-01-03 18:50:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8147,2026-01-03 18:50:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8148,2026-01-03 18:50:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8149,2026-01-03 18:51:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
8150,2026-01-03 18:51:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8151,2026-01-03 18:52:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8152,2026-01-03 18:52:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8153,2026-01-03 18:52:00.000,FI111,BENZENE PRODUCT FLOW,HIGH RECOVERED
8154,2026-01-03 18:52:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8155,2026-01-03 18:53:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8156,2026-01-03 18:53:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8157,2026-01-03 18:53:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8158,2026-01-03 18:53:30.000,FI101,T-101 REFLUX FLOW,LOW
8159,2026-01-03 18:53:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8160,2026-01-03 18:54:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8161,2026-01-03 18:55:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
8162,2026-01-03 18:55:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8163,2026-01-03 18:55:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8164,2026-01-03 18:55:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8165,2026-01-03 18:55:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
8166,2026-01-03 18:55:54.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH HIGH
8167,2026-01-03 18:56:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8168,2026-01-03 18:56:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8169,2026-01-03 18:56:30.000,FI101,T-101 REFLUX FLOW,LOW RECOVERED
8170,2026-01-03 18:57:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
8171,2026-01-03 18:57:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8172,2026-01-03 18:57:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH
8173,2026-01-03 18:57:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH HIGH RECOVERED
8174,2026-01-03 18:57:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
8175,2026-01-03 18:58:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8176,2026-01-03 18:58:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8177,2026-01-03 18:59:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8178,2026-01-03 18:59:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8179,2026-01-03 19:01:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8180,2026-01-03 19:01:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8181,2026-01-03 19:01:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8182,2026-01-03 19:02:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8183,2026-01-03 19:02:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8184,2026-01-03 19:03:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH RECOVERED
8185,2026-01-03 19:04:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8186,2026-01-03 19:04:30.000,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT
8187,2026-01-03 19:05:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8188,2026-01-03 19:07:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8189,2026-01-03 19:09:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8190,2026-01-03 19:09:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8191,2026-01-03 19:10:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8192,2026-01-03 19:14:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8193,2026-01-03 19:14:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8194,2026-01-03 19:15:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8195,2026-01-03 19:16:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
8196,2026-01-03 19:16:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8197,2026-01-03 19:16:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8198,2026-01-03 19:16:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8199,2026-01-03 19:17:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8200,2026-01-03 19:17:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8201,2026-01-03 19:17:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW
8202,2026-01-03 19:18:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8203,2026-01-03 19:18:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
8204,2026-01-03 19:19:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
8205,2026-01-03 19:20:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8206,2026-01-03 19:22:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8207,2026-01-03 19:23:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8208,2026-01-03 19:23:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
8209,2026-01-03 19:25:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
8210,2026-01-03 19:26:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8211,2026-01-03 19:27:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8212,2026-01-03 19:27:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8213,2026-01-03 19:28:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8214,2026-01-03 19:30:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8215,2026-01-03 19:32:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8216,2026-01-03 19:33:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8217,2026-01-03 19:34:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
8218,2026-01-03 19:35:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8219,2026-01-03 19:35:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8220,2026-01-03 19:35:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8221,2026-01-03 19:36:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8222,2026-01-03 19:36:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8223,2026-01-03 19:36:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8224,2026-01-03 19:36:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8225,2026-01-03 19:36:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8226,2026-01-03 19:37:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8227,2026-01-03 19:38:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8228,2026-01-03 19:38:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8229,2026-01-03 19:39:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8230,2026-01-03 19:39:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
8231,2026-01-03 19:39:30.000,FI107,E-107 COOLING WATER FLOW,FAULT
8232,2026-01-03 19:40:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8233,2026-01-03 19:40:30.000,FI101,T-101 REFLUX FLOW,LOW
8234,2026-01-03 19:41:30.000,FI101,T-101 REFLUX FLOW,LOW RECOVERED
8235,2026-01-03 19:41:30.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
8236,2026-01-03 19:42:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8237,2026-01-03 19:42:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8238,2026-01-03 19:43:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
8239,2026-01-03 19:43:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8240,2026-01-03 19:43:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8241,2026-01-03 19:43:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8242,2026-01-03 19:43:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8243,2026-01-03 19:44:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8244,2026-01-03 19:44:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
8245,2026-01-03 19:46:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8246,2026-01-03 19:47:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8247,2026-01-03 19:47:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8248,2026-01-03 19:47:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8249,2026-01-03 19:47:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8250,2026-01-03 19:48:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8251,2026-01-03 19:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8252,2026-01-03 19:49:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8253,2026-01-03 19:49:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8254,2026-01-03 19:49:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8255,2026-01-03 19:50:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8256,2026-01-03 19:51:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT
8257,2026-01-03 19:51:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8258,2026-01-03 19:52:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8259,2026-01-03 19:52:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8260,2026-01-03 19:53:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8261,2026-01-03 19:53:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8262,2026-01-03 19:54:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8263,2026-01-03 19:54:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8264,2026-01-03 19:54:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8265,2026-01-03 19:55:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8266,2026-01-03 19:58:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8267,2026-01-03 19:58:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8268,2026-01-03 19:59:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8269,2026-01-03 19:59:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8270,2026-01-03 20:00:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8271,2026-01-03 20:02:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8272,2026-01-03 20:03:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8273,2026-01-03 20:03:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8274,2026-01-03 20:03:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8275,2026-01-03 20:04:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8276,2026-01-03 20:05:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8277,2026-01-03 20:07:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8278,2026-01-03 20:08:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8279,2026-01-03 20:08:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT RECOVERED
8280,2026-01-03 20:10:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8281,2026-01-03 20:10:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8282,2026-01-03 20:10:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8283,2026-01-03 20:11:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8284,2026-01-03 20:12:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8285,2026-01-03 20:12:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8286,2026-01-03 20:12:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8287,2026-01-03 20:13:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8288,2026-01-03 20:13:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8289,2026-01-03 20:14:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8290,2026-01-03 20:16:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8291,2026-01-03 20:17:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8292,2026-01-03 20:18:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8293,2026-01-03 20:18:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8294,2026-01-03 20:19:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8295,2026-01-03 20:20:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8296,2026-01-03 20:23:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8297,2026-01-03 20:25:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8298,2026-01-03 20:27:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8299,2026-01-03 20:28:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8300,2026-01-03 20:29:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
8301,2026-01-03 20:30:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
8302,2026-01-03 20:31:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8303,2026-01-03 20:32:00.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW
8304,2026-01-03 20:32:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8305,2026-01-03 20:32:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8306,2026-01-03 20:32:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
8307,2026-01-03 20:33:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8308,2026-01-03 20:33:30.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW RECOVERED
8309,2026-01-03 20:34:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8310,2026-01-03 20:34:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8311,2026-01-03 20:34:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8312,2026-01-03 20:34:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8313,2026-01-03 20:35:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8314,2026-01-03 20:39:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8315,2026-01-03 20:39:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
8316,2026-01-03 20:40:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8317,2026-01-03 20:43:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8318,2026-01-03 20:44:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8319,2026-01-03 20:44:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8320,2026-01-03 20:44:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8321,2026-01-03 20:45:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8322,2026-01-03 20:46:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8323,2026-01-03 20:47:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
8324,2026-01-03 20:47:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8325,2026-01-03 20:47:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
8326,2026-01-03 20:48:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
8327,2026-01-03 20:48:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8328,2026-01-03 20:48:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD
8329,2026-01-03 20:48:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8330,2026-01-03 20:50:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8331,2026-01-03 20:50:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8332,2026-01-03 20:50:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
8333,2026-01-03 20:52:00.000,FI101,T-101 REFLUX FLOW,LOW
8334,2026-01-03 20:52:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
8335,2026-01-03 20:52:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD RECOVERED
8336,2026-01-03 20:53:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8337,2026-01-03 20:54:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
8338,2026-01-03 20:54:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
8339,2026-01-03 20:54:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
8340,2026-01-03 20:55:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
8341,2026-01-03 20:55:00.000,FI101,T-101 REFLUX FLOW,LOW RECOVERED
8342,2026-01-03 20:55:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
8343,2026-01-03 20:55:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
8344,2026-01-03 20:56:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
8345,2026-01-03 20:57:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
