,timestamp,tag,type,description
6269,2024-05-02 17:33:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6270,2024-05-02 17:34:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6271,2024-05-02 17:34:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6272,2024-05-02 17:34:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6273,2024-05-02 17:35:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6274,2024-05-02 17:35:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6275,2024-05-02 17:36:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6276,2024-05-02 17:36:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6277,2024-05-02 17:36:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6278,2024-05-02 17:36:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6279,2024-05-02 17:37:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6280,2024-05-02 17:37:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6281,2024-05-02 17:38:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6282,2024-05-02 17:38:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6283,2024-05-02 17:38:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6284,2024-05-02 17:39:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6285,2024-05-02 17:39:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6286,2024-05-02 17:39:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6287,2024-05-02 17:40:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6288,2024-05-02 17:40:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6289,2024-05-02 17:40:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6290,2024-05-02 17:41:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6291,2024-05-02 17:41:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6292,2024-05-02 17:41:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6293,2024-05-02 17:42:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6294,2024-05-02 17:42:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6295,2024-05-02 17:42:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6296,2024-05-02 17:43:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6297,2024-05-02 17:44:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6298,2024-05-02 17:44:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6299,2024-05-02 17:44:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6300,2024-05-02 17:45:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6301,2024-05-02 17:45:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6302,2024-05-02 17:45:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6303,2024-05-02 17:46:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6304,2024-05-02 17:46:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6305,2024-05-02 17:46:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6306,2024-05-02 17:46:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6307,2024-05-02 17:47:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6308,2024-05-02 17:47:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6309,2024-05-02 17:47:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6310,2024-05-02 17:47:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6311,2024-05-02 17:48:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6312,2024-05-02 17:48:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6313,2024-05-02 17:48:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6314,2024-05-02 17:48:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6315,2024-05-02 17:49:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6316,2024-05-02 17:49:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6317,2024-05-02 17:49:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6318,2024-05-02 17:50:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6319,2024-05-02 17:50:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6320,2024-05-02 17:51:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6321,2024-05-02 17:51:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6322,2024-05-02 17:52:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6323,2024-05-02 17:52:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6324,2024-05-02 17:52:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6325,2024-05-02 17:52:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6326,2024-05-02 17:53:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6327,2024-05-02 17:53:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6328,2024-05-02 17:53:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6329,2024-05-02 17:53:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6330,2024-05-02 17:53:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6331,2024-05-02 17:54:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6332,2024-05-02 17:54:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6333,2024-05-02 17:54:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6334,2024-05-02 17:54:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6335,2024-05-02 17:55:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6336,2024-05-02 17:55:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6337,2024-05-02 17:55:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6338,2024-05-02 17:56:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6339,2024-05-02 17:56:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6340,2024-05-02 17:56:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6341,2024-05-02 17:57:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6342,2024-05-02 17:57:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6343,2024-05-02 17:57:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6344,2024-05-02 17:57:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6345,2024-05-02 17:57:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6346,2024-05-02 17:58:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6347,2024-05-02 17:58:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6348,2024-05-02 17:59:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6349,2024-05-02 17:59:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6350,2024-05-02 17:59:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6351,2024-05-02 17:59:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6352,2024-05-02 18:00:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6353,2024-05-02 18:00:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6354,2024-05-02 18:01:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6355,2024-05-02 18:01:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6356,2024-05-02 18:01:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6357,2024-05-02 18:01:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6358,2024-05-02 18:01:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6359,2024-05-02 18:02:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6360,2024-05-02 18:02:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6361,2024-05-02 18:02:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6362,2024-05-02 18:02:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6363,2024-05-02 18:03:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6364,2024-05-02 18:04:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6365,2024-05-02 18:04:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6366,2024-05-02 18:04:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6367,2024-05-02 18:04:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6368,2024-05-02 18:05:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6369,2024-05-02 18:05:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6370,2024-05-02 18:06:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6371,2024-05-02 18:06:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6372,2024-05-02 18:06:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6373,2024-05-02 18:07:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6374,2024-05-02 18:07:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6375,2024-05-02 18:07:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6376,2024-05-02 18:07:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6377,2024-05-02 18:07:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6378,2024-05-02 18:08:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6379,2024-05-02 18:08:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6380,2024-05-02 18:09:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6381,2024-05-02 18:09:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6382,2024-05-02 18:09:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6383,2024-05-02 18:09:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6384,2024-05-02 18:09:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6385,2024-05-02 18:10:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6386,2024-05-02 18:11:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6387,2024-05-02 18:11:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6388,2024-05-02 18:11:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6389,2024-05-02 18:12:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6390,2024-05-02 18:12:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6391,2024-05-02 18:12:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6392,2024-05-02 18:12:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6393,2024-05-02 18:13:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6394,2024-05-02 18:13:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6395,2024-05-02 18:13:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6396,2024-05-02 18:14:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6397,2024-05-02 18:14:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6398,2024-05-02 18:15:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6399,2024-05-02 18:15:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6400,2024-05-02 18:15:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6401,2024-05-02 18:16:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6402,2024-05-02 18:16:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6403,2024-05-02 18:17:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6404,2024-05-02 18:17:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6405,2024-05-02 18:18:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6406,2024-05-02 18:20:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6407,2024-05-02 18:20:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6408,2024-05-02 18:20:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6409,2024-05-02 18:21:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6410,2024-05-02 18:21:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6411,2024-05-02 18:21:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6412,2024-05-02 18:21:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6413,2024-05-02 18:21:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6414,2024-05-02 18:22:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6415,2024-05-02 18:22:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6416,2024-05-02 18:22:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6417,2024-05-02 18:23:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6418,2024-05-02 18:23:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6419,2024-05-02 18:23:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6420,2024-05-02 18:24:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6421,2024-05-02 18:24:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6422,2024-05-02 18:24:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6423,2024-05-02 18:25:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6424,2024-05-02 18:26:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6425,2024-05-02 18:26:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6426,2024-05-02 18:26:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6427,2024-05-02 18:27:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6428,2024-05-02 18:27:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6429,2024-05-02 18:27:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6430,2024-05-02 18:28:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6431,2024-05-02 18:28:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6432,2024-05-02 18:29:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6433,2024-05-02 18:29:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6434,2024-05-02 18:30:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6435,2024-05-02 18:30:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6436,2024-05-02 18:31:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6437,2024-05-02 18:31:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6438,2024-05-02 18:31:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6439,2024-05-02 18:32:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6440,2024-05-02 18:32:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6441,2024-05-02 18:32:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6442,2024-05-02 18:32:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6443,2024-05-02 18:33:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6444,2024-05-02 18:33:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6445,2024-05-02 18:33:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6446,2024-05-02 18:33:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6447,2024-05-02 18:34:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6448,2024-05-02 18:34:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6449,2024-05-02 18:34:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6450,2024-05-02 18:35:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6451,2024-05-02 18:35:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6452,2024-05-02 18:35:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6453,2024-05-02 18:35:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6454,2024-05-02 18:36:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6455,2024-05-02 18:36:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6456,2024-05-02 18:37:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6457,2024-05-02 18:37:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6458,2024-05-02 18:37:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6459,2024-05-02 18:37:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6460,2024-05-02 18:38:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6461,2024-05-02 18:38:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6462,2024-05-02 18:38:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6463,2024-05-02 18:39:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6464,2024-05-02 18:39:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6465,2024-05-02 18:39:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6466,2024-05-02 18:40:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6467,2024-05-02 18:40:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6468,2024-05-02 18:40:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6469,2024-05-02 18:40:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6470,2024-05-02 18:40:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6471,2024-05-02 18:41:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6472,2024-05-02 18:41:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6473,2024-05-02 18:41:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6474,2024-05-02 18:41:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6475,2024-05-02 18:42:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6476,2024-05-02 18:42:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6477,2024-05-02 18:43:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6478,2024-05-02 18:43:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6479,2024-05-02 18:43:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6480,2024-05-02 18:43:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6481,2024-05-02 18:43:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6482,2024-05-02 18:44:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6483,2024-05-02 18:44:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6484,2024-05-02 18:44:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6485,2024-05-02 18:45:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6486,2024-05-02 18:45:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6487,2024-05-02 18:46:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6488,2024-05-02 18:46:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6489,2024-05-02 18:46:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6490,2024-05-02 18:47:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6491,2024-05-02 18:47:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6492,2024-05-02 18:48:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6493,2024-05-02 18:49:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6494,2024-05-02 18:49:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6495,2024-05-02 18:49:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6496,2024-05-02 18:49:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6497,2024-05-02 18:50:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6498,2024-05-02 18:50:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6499,2024-05-02 18:50:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6500,2024-05-02 18:50:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6501,2024-05-02 18:51:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6502,2024-05-02 18:51:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6503,2024-05-02 18:51:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6504,2024-05-02 18:51:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6505,2024-05-02 18:51:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6506,2024-05-02 18:52:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6507,2024-05-02 18:52:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6508,2024-05-02 18:52:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6509,2024-05-02 18:53:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6510,2024-05-02 18:53:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6511,2024-05-02 18:53:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6512,2024-05-02 18:53:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6513,2024-05-02 18:53:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6514,2024-05-02 18:54:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6515,2024-05-02 18:54:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6516,2024-05-02 18:54:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6517,2024-05-02 18:55:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6518,2024-05-02 18:55:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6519,2024-05-02 18:55:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6520,2024-05-02 18:55:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6521,2024-05-02 18:55:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6522,2024-05-02 18:56:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6523,2024-05-02 18:56:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6524,2024-05-02 18:56:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6525,2024-05-02 18:57:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6526,2024-05-02 18:58:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6527,2024-05-02 18:58:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6528,2024-05-02 18:58:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6529,2024-05-02 18:59:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6530,2024-05-02 19:00:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6531,2024-05-02 19:00:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6532,2024-05-02 19:01:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6533,2024-05-02 19:01:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6534,2024-05-02 19:01:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6535,2024-05-02 19:02:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6536,2024-05-02 19:02:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6537,2024-05-02 19:02:50.000000000,FIR123,H,FLW COND CW HIGH ALM
6538,2024-05-02 19:03:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6539,2024-05-02 19:03:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6540,2024-05-02 19:04:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6541,2024-05-02 19:04:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6542,2024-05-02 19:04:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6543,2024-05-02 19:04:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6544,2024-05-02 19:05:10.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6545,2024-05-02 19:05:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6546,2024-05-02 19:05:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6547,2024-05-02 19:06:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6548,2024-05-02 19:06:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6549,2024-05-02 19:07:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6550,2024-05-02 19:08:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6551,2024-05-02 19:09:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6552,2024-05-02 19:09:30.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6553,2024-05-02 19:09:40.000000000,FIR123,H,FLW COND CW HIGH ALM
6554,2024-05-02 19:09:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6555,2024-05-02 19:10:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6556,2024-05-02 19:10:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6557,2024-05-02 19:11:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6558,2024-05-02 19:12:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6559,2024-05-02 19:13:20.000000000,FIR123,H,FLW COND CW HIGH ALM
6560,2024-05-02 19:13:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6561,2024-05-02 19:14:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6562,2024-05-02 19:14:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6563,2024-05-02 19:15:00.000000000,FIR123,H,FLW COND CW HIGH ALM
6564,2024-05-02 19:15:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6565,2024-05-02 19:15:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6566,2024-05-02 19:16:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6567,2024-05-02 19:16:30.000000000,FIR123,H,FLW COND CW HIGH ALM
6568,2024-05-02 19:16:50.000000000,FIR123,L,FLW COND CW LOW ALM
6569,2024-05-02 19:17:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
6570,2024-05-02 19:17:50.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
6571,2024-05-02 19:18:10.000000000,FIR123,H,FLW COND CW HIGH ALM
6572,2024-05-02 19:18:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
