,time,alarm_text
4005,2024-05-06 01:39:12,FT-2929: Vessel V-129 Flow Rate - Low-Low
4006,2024-05-06 01:40:09,FT-4141: Vessel V-141 Flow Rate - Low
4007,2024-05-06 01:40:13,TT-2020: Pump P-120 Inlet Temperature - High-High
4008,2024-05-06 01:41:40,FT-4141: Vessel V-141 Flow Rate - Low
4009,2024-05-06 01:46:31,LT-1515: Vessel V-115 Liquid Level - High-High
4010,2024-05-06 01:48:20,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4011,2024-05-06 01:51:18,FT-2525: Vessel V-125 Flow Rate - High-High
4012,2024-05-06 01:52:06,PT-4242: Compressor C-142 Discharge Pressure - High-High
4013,2024-05-06 01:54:12,LT-4343: Vessel V-143 Liquid Level - Low
4014,2024-05-06 01:54:59,LT-7007: Vessel V-107 Liquid Level - High-High
4015,2024-05-06 01:54:59,FV-1001: Vessel V-101 Pressure - High
4016,2024-05-06 01:54:59,LT-3939: Vessel V-139 Liquid Level - Low-Low
4017,2024-05-06 01:57:46,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4018,2024-05-06 01:57:46,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4019,2024-05-06 01:57:46,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4020,2024-05-06 02:00:46,TT-4444: Pump P-144 Inlet Temperature - High
4021,2024-05-06 02:00:46,TT-1616: Pump P-116 Outlet Temperature - Low
4022,2024-05-06 02:00:46,TT-4848: Pump P-148 Outlet Temperature - Low
4023,2024-05-06 02:01:21,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4024,2024-05-06 02:01:21,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4025,2024-05-06 02:01:21,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4026,2024-05-06 02:05:08,PT-6006: Compressor C-106 Suction Pressure - Low
4027,2024-05-06 02:09:29,LT-4747: Vessel V-147 Liquid Level - High-High
4028,2024-05-06 02:13:43,LT-1111: Pump P-111 Liquid Level - High
4029,2024-05-06 02:18:10,PT-3003: Pump P-103 Discharge Pressure - High-High
4030,2024-05-06 02:18:36,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4031,2024-05-06 02:18:36,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4032,2024-05-06 02:18:36,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4033,2024-05-06 02:23:33,LT-1515: Vessel V-115 Liquid Level - High-High
4034,2024-05-06 02:27:07,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4035,2024-05-06 02:29:57,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4036,2024-05-06 02:32:04,LT-2002: Compressor C-102 Liquid Level - Low
4037,2024-05-06 02:35:47,FT-5005: Vessel V-105 Flow Rate - Low-Low
4038,2024-05-06 02:37:33,LT-2323: Vessel V-123 Liquid Level - Low-Low
4039,2024-05-06 02:38:54,LT-4747: Vessel V-147 Liquid Level - High-High
4040,2024-05-06 02:43:44,LT-4343: Vessel V-143 Liquid Level - Low
4041,2024-05-06 02:46:23,TT-2020: Pump P-120 Inlet Temperature - High-High
4042,2024-05-06 02:46:26,FT-2525: Vessel V-125 Flow Rate - High-High
4043,2024-05-06 02:49:01,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4044,2024-05-06 02:51:20,TT-3636: Pump P-136 Inlet Temperature - Low
4045,2024-05-06 02:56:02,FT-2121: Vessel V-121 Flow Rate - Low
4046,2024-05-06 02:56:02,LT-1919: Vessel V-119 Liquid Level - Low
4047,2024-05-06 02:56:02,FT-3737: Vessel V-137 Flow Rate - High-High
4048,2024-05-06 02:57:19,FT-2525: Vessel V-125 Flow Rate - High-High
4049,2024-05-06 02:59:21,FT-5005: Vessel V-105 Flow Rate - Low-Low
4050,2024-05-06 03:00:43,PT-1414: Compressor C-114 Suction Pressure - Low
4051,2024-05-06 03:00:43,PT-2626: Compressor C-126 Discharge Pressure - Low
4052,2024-05-06 03:00:43,PT-2222: Compressor C-122 Suction Pressure - High
4053,2024-05-06 03:01:32,LT-3131: Vessel V-131 Liquid Level - High-High
4054,2024-05-06 03:03:52,FT-4141: Vessel V-141 Flow Rate - Low
4055,2024-05-06 03:04:04,TT-4848: Pump P-148 Outlet Temperature - Low
4056,2024-05-06 03:04:14,LT-7007: Vessel V-107 Liquid Level - High-High
4057,2024-05-06 03:04:14,FV-1001: Vessel V-101 Pressure - High
4058,2024-05-06 03:04:14,LT-3939: Vessel V-139 Liquid Level - Low-Low
4059,2024-05-06 03:08:08,FT-2525: Vessel V-125 Flow Rate - High-High
4060,2024-05-06 03:11:09,PT-3030: Compressor C-130 Suction Pressure - High
4061,2024-05-06 03:11:47,LT-2323: Vessel V-123 Liquid Level - Low-Low
4062,2024-05-06 03:12:02,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4063,2024-05-06 03:14:59,LT-1919: Vessel V-119 Liquid Level - Low
4064,2024-05-06 03:15:02,PT-1414: Compressor C-114 Suction Pressure - Low
4065,2024-05-06 03:19:08,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4066,2024-05-06 03:23:15,FT-2929: Vessel V-129 Flow Rate - Low-Low
4067,2024-05-06 03:26:41,LT-1515: Vessel V-115 Liquid Level - High-High
4068,2024-05-06 03:30:57,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4069,2024-05-06 03:31:14,PT-2626: Compressor C-126 Discharge Pressure - Low
4070,2024-05-06 03:34:42,LT-2002: Compressor C-102 Liquid Level - Low
4071,2024-05-06 03:39:17,FT-4949: Vessel V-149 Flow Rate - High
4072,2024-05-06 03:40:27,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4073,2024-05-06 03:40:27,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4074,2024-05-06 03:40:27,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4075,2024-05-06 03:45:02,FT-5005: Vessel V-105 Flow Rate - Low-Low
4076,2024-05-06 03:49:54,FT-2929: Vessel V-129 Flow Rate - Low-Low
4077,2024-05-06 03:54:10,FT-2929: Vessel V-129 Flow Rate - Low-Low
4078,2024-05-06 03:56:49,FT-3333: Vessel V-133 Flow Rate - High
4079,2024-05-06 04:00:24,LT-3535: Vessel V-135 Liquid Level - High
4080,2024-05-06 04:02:04,LT-7007: Vessel V-107 Liquid Level - High-High
4081,2024-05-06 04:06:21,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4082,2024-05-06 04:09:54,TT-2020: Pump P-120 Inlet Temperature - High-High
4083,2024-05-06 04:12:15,FT-4949: Vessel V-149 Flow Rate - High
4084,2024-05-06 04:13:51,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4085,2024-05-06 04:16:34,LT-2002: Compressor C-102 Liquid Level - Low
4086,2024-05-06 04:18:28,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4087,2024-05-06 04:18:28,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4088,2024-05-06 04:18:28,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4089,2024-05-06 04:20:58,LT-1919: Vessel V-119 Liquid Level - Low
4090,2024-05-06 04:23:50,FT-4141: Vessel V-141 Flow Rate - Low
4091,2024-05-06 04:25:14,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4092,2024-05-06 04:25:14,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4093,2024-05-06 04:25:14,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4094,2024-05-06 04:26:04,PT-1414: Compressor C-114 Suction Pressure - Low
4095,2024-05-06 04:30:44,LT-7007: Vessel V-107 Liquid Level - High-High
4096,2024-05-06 04:30:44,FV-1001: Vessel V-101 Pressure - High
4097,2024-05-06 04:30:44,LT-3939: Vessel V-139 Liquid Level - Low-Low
4098,2024-05-06 04:33:50,FT-2525: Vessel V-125 Flow Rate - High-High
4099,2024-05-06 04:34:46,LT-3131: Vessel V-131 Liquid Level - High-High
4100,2024-05-06 04:37:09,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
4101,2024-05-06 04:37:55,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4102,2024-05-06 04:40:03,FT-2525: Vessel V-125 Flow Rate - High-High
4103,2024-05-06 04:41:03,LT-2002: Compressor C-102 Liquid Level - Low
4104,2024-05-06 04:42:18,PT-4646: Compressor C-146 Suction Pressure - High
4105,2024-05-06 04:44:14,PT-1818: Compressor C-118 Discharge Pressure - High
4106,2024-05-06 04:46:03,FT-1717: Vessel V-117 Flow Rate - Low-Low
4107,2024-05-06 04:47:45,FT-2929: Vessel V-129 Flow Rate - Low-Low
4108,2024-05-06 04:50:05,FT-3737: Vessel V-137 Flow Rate - High-High
4109,2024-05-06 04:50:06,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4110,2024-05-06 04:50:06,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4111,2024-05-06 04:50:06,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4112,2024-05-06 04:51:08,LT-4747: Vessel V-147 Liquid Level - High-High
4113,2024-05-06 04:52:30,LT-3939: Vessel V-139 Liquid Level - Low-Low
4114,2024-05-06 04:53:17,PT-6006: Compressor C-106 Suction Pressure - Low
4115,2024-05-06 04:56:53,LT-3535: Vessel V-135 Liquid Level - High
4116,2024-05-06 04:58:00,PT-2626: Compressor C-126 Discharge Pressure - Low
4117,2024-05-06 05:02:20,FT-9009: Vessel V-109 Flow Rate - High
4118,2024-05-06 05:05:12,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4119,2024-05-06 05:05:18,LT-2323: Vessel V-123 Liquid Level - Low-Low
4120,2024-05-06 05:10:00,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4121,2024-05-06 05:12:35,PT-6006: Compressor C-106 Suction Pressure - Low
4122,2024-05-06 05:13:50,LT-2323: Vessel V-123 Liquid Level - Low-Low
4123,2024-05-06 05:17:19,PT-1818: Compressor C-118 Discharge Pressure - High
4124,2024-05-06 05:21:06,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4125,2024-05-06 05:21:54,LT-3939: Vessel V-139 Liquid Level - Low-Low
4126,2024-05-06 05:22:54,LT-1515: Vessel V-115 Liquid Level - High-High
4127,2024-05-06 05:25:08,TT-8008: Pump P-108 Inlet Temperature - Low
4128,2024-05-06 05:27:16,TT-3232: Pump P-132 Outlet Temperature - Low
4129,2024-05-06 05:31:56,LT-7007: Vessel V-107 Liquid Level - High-High
4130,2024-05-06 05:36:52,FT-3737: Vessel V-137 Flow Rate - High-High
4131,2024-05-06 05:37:11,FT-1313: Vessel V-113 Flow Rate - High-High
4132,2024-05-06 05:39:29,PT-4646: Compressor C-146 Suction Pressure - High
4133,2024-05-06 05:41:47,FT-2121: Vessel V-121 Flow Rate - Low
4134,2024-05-06 05:41:47,LT-1919: Vessel V-119 Liquid Level - Low
4135,2024-05-06 05:41:47,FT-3737: Vessel V-137 Flow Rate - High-High
4136,2024-05-06 05:44:36,PT-1414: Compressor C-114 Suction Pressure - Low
4137,2024-05-06 05:44:36,PT-2626: Compressor C-126 Discharge Pressure - Low
4138,2024-05-06 05:44:36,PT-2222: Compressor C-122 Suction Pressure - High
4139,2024-05-06 05:45:38,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4140,2024-05-06 05:48:13,FT-2121: Vessel V-121 Flow Rate - Low
4141,2024-05-06 05:48:13,LT-1919: Vessel V-119 Liquid Level - Low
4142,2024-05-06 05:48:13,FT-3737: Vessel V-137 Flow Rate - High-High
4143,2024-05-06 05:53:05,PT-3030: Compressor C-130 Suction Pressure - High
4144,2024-05-06 05:56:39,PT-2626: Compressor C-126 Discharge Pressure - Low
4145,2024-05-06 05:58:37,LT-4747: Vessel V-147 Liquid Level - High-High
4146,2024-05-06 06:00:22,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4147,2024-05-06 06:01:07,LT-7007: Vessel V-107 Liquid Level - High-High
4148,2024-05-06 06:01:07,FV-1001: Vessel V-101 Pressure - High
4149,2024-05-06 06:01:07,LT-3939: Vessel V-139 Liquid Level - Low-Low
4150,2024-05-06 06:05:58,TT-2020: Pump P-120 Inlet Temperature - High-High
4151,2024-05-06 06:06:27,FT-1717: Vessel V-117 Flow Rate - Low-Low
4152,2024-05-06 06:10:30,TT-8008: Pump P-108 Inlet Temperature - Low
4153,2024-05-06 06:11:45,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4154,2024-05-06 06:11:45,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4155,2024-05-06 06:11:45,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4156,2024-05-06 06:14:06,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
4157,2024-05-06 06:18:22,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
4158,2024-05-06 06:21:45,LT-4747: Vessel V-147 Liquid Level - High-High
4159,2024-05-06 06:24:34,FT-2525: Vessel V-125 Flow Rate - High-High
4160,2024-05-06 06:25:45,PT-1414: Compressor C-114 Suction Pressure - Low
4161,2024-05-06 06:28:46,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
4162,2024-05-06 06:29:37,LT-2002: Compressor C-102 Liquid Level - Low
4163,2024-05-06 06:33:28,FT-1717: Vessel V-117 Flow Rate - Low-Low
4164,2024-05-06 06:37:56,FT-1717: Vessel V-117 Flow Rate - Low-Low
4165,2024-05-06 06:39:44,TT-2020: Pump P-120 Inlet Temperature - High-High
4166,2024-05-06 06:40:00,TT-2424: Pump P-124 Outlet Temperature - High
4167,2024-05-06 06:42:47,FV-1001: Vessel V-101 Pressure - High
4168,2024-05-06 06:46:04,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
4169,2024-05-06 06:48:28,LT-4343: Vessel V-143 Liquid Level - Low
4170,2024-05-06 06:48:58,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4171,2024-05-06 06:52:21,FT-3737: Vessel V-137 Flow Rate - High-High
4172,2024-05-06 06:55:28,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4173,2024-05-06 06:58:16,PT-1414: Compressor C-114 Suction Pressure - Low
4174,2024-05-06 07:01:12,LT-4343: Vessel V-143 Liquid Level - Low
4175,2024-05-06 07:01:56,PT-1414: Compressor C-114 Suction Pressure - Low
4176,2024-05-06 07:01:56,PT-2626: Compressor C-126 Discharge Pressure - Low
4177,2024-05-06 07:01:56,PT-2222: Compressor C-122 Suction Pressure - High
4178,2024-05-06 07:04:09,LT-3535: Vessel V-135 Liquid Level - High
4179,2024-05-06 07:08:53,FT-9009: Vessel V-109 Flow Rate - High
4180,2024-05-06 07:10:30,LT-1919: Vessel V-119 Liquid Level - Low
4181,2024-05-06 07:12:09,TT-2424: Pump P-124 Outlet Temperature - High
4182,2024-05-06 07:16:32,FT-4949: Vessel V-149 Flow Rate - High
4183,2024-05-06 07:21:04,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4184,2024-05-06 07:21:04,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4185,2024-05-06 07:21:04,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4186,2024-05-06 07:25:23,FT-2121: Vessel V-121 Flow Rate - Low
4187,2024-05-06 07:25:23,LT-1919: Vessel V-119 Liquid Level - Low
4188,2024-05-06 07:25:23,FT-3737: Vessel V-137 Flow Rate - High-High
4189,2024-05-06 07:26:07,FT-2121: Vessel V-121 Flow Rate - Low
4190,2024-05-06 07:26:07,LT-1919: Vessel V-119 Liquid Level - Low
4191,2024-05-06 07:26:07,FT-3737: Vessel V-137 Flow Rate - High-High
4192,2024-05-06 07:29:38,PT-1414: Compressor C-114 Suction Pressure - Low
4193,2024-05-06 07:29:38,PT-2626: Compressor C-126 Discharge Pressure - Low
4194,2024-05-06 07:29:38,PT-2222: Compressor C-122 Suction Pressure - High
4195,2024-05-06 07:32:11,PT-1818: Compressor C-118 Discharge Pressure - High
4196,2024-05-06 07:35:28,PT-3003: Pump P-103 Discharge Pressure - High-High
4197,2024-05-06 07:37:33,FT-9009: Vessel V-109 Flow Rate - High
4198,2024-05-06 07:37:50,FT-2121: Vessel V-121 Flow Rate - Low
4199,2024-05-06 07:37:50,LT-1919: Vessel V-119 Liquid Level - Low
4200,2024-05-06 07:37:50,FT-3737: Vessel V-137 Flow Rate - High-High
4201,2024-05-06 07:41:01,LT-1515: Vessel V-115 Liquid Level - High-High
4202,2024-05-06 07:45:23,FT-1313: Vessel V-113 Flow Rate - High-High
4203,2024-05-06 07:47:18,PT-6006: Compressor C-106 Suction Pressure - Low
4204,2024-05-06 07:47:37,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4205,2024-05-06 07:52:22,LT-4343: Vessel V-143 Liquid Level - Low
4206,2024-05-06 07:56:19,FT-9009: Vessel V-109 Flow Rate - High
4207,2024-05-06 07:56:34,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4208,2024-05-06 08:01:21,TT-3232: Pump P-132 Outlet Temperature - Low
4209,2024-05-06 08:05:24,FT-2121: Vessel V-121 Flow Rate - Low
4210,2024-05-06 08:05:24,LT-1919: Vessel V-119 Liquid Level - Low
4211,2024-05-06 08:05:24,FT-3737: Vessel V-137 Flow Rate - High-High
4212,2024-05-06 08:06:56,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4213,2024-05-06 08:06:56,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4214,2024-05-06 08:06:56,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4215,2024-05-06 08:07:24,FT-1313: Vessel V-113 Flow Rate - High-High
4216,2024-05-06 08:07:56,PT-3030: Compressor C-130 Suction Pressure - High
4217,2024-05-06 08:12:05,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
4218,2024-05-06 08:14:09,PT-1414: Compressor C-114 Suction Pressure - Low
4219,2024-05-06 08:18:53,LT-7007: Vessel V-107 Liquid Level - High-High
4220,2024-05-06 08:19:37,LT-2323: Vessel V-123 Liquid Level - Low-Low
4221,2024-05-06 08:22:22,TT-3232: Pump P-132 Outlet Temperature - Low
4222,2024-05-06 08:25:22,LT-3131: Vessel V-131 Liquid Level - High-High
4223,2024-05-06 08:26:31,TT-1616: Pump P-116 Outlet Temperature - Low
4224,2024-05-06 08:29:57,PT-4646: Compressor C-146 Suction Pressure - High
4225,2024-05-06 08:31:26,LT-1919: Vessel V-119 Liquid Level - Low
4226,2024-05-06 08:32:28,FT-1313: Vessel V-113 Flow Rate - High-High
4227,2024-05-06 08:35:02,TT-4444: Pump P-144 Inlet Temperature - High
4228,2024-05-06 08:35:02,TT-1616: Pump P-116 Outlet Temperature - Low
4229,2024-05-06 08:35:02,TT-4848: Pump P-148 Outlet Temperature - Low
4230,2024-05-06 08:35:04,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
4231,2024-05-06 08:38:38,FV-1001: Vessel V-101 Pressure - High
4232,2024-05-06 08:41:52,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
4233,2024-05-06 08:43:43,FT-2121: Vessel V-121 Flow Rate - Low
4234,2024-05-06 08:43:43,LT-1919: Vessel V-119 Liquid Level - Low
4235,2024-05-06 08:43:43,FT-3737: Vessel V-137 Flow Rate - High-High
4236,2024-05-06 08:45:03,PT-3003: Pump P-103 Discharge Pressure - High-High
4237,2024-05-06 08:49:01,TT-4444: Pump P-144 Inlet Temperature - High
4238,2024-05-06 08:49:01,TT-1616: Pump P-116 Outlet Temperature - Low
4239,2024-05-06 08:49:01,TT-4848: Pump P-148 Outlet Temperature - Low
4240,2024-05-06 08:53:26,FT-9009: Vessel V-109 Flow Rate - High
4241,2024-05-06 08:55:29,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
4242,2024-05-06 08:59:29,PT-4646: Compressor C-146 Suction Pressure - High
4243,2024-05-06 09:02:05,LT-2002: Compressor C-102 Liquid Level - Low
4244,2024-05-06 09:05:41,PT-1414: Compressor C-114 Suction Pressure - Low
4245,2024-05-06 09:05:41,PT-2626: Compressor C-126 Discharge Pressure - Low
4246,2024-05-06 09:05:41,PT-2222: Compressor C-122 Suction Pressure - High
4247,2024-05-06 09:07:10,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4248,2024-05-06 09:07:10,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4249,2024-05-06 09:07:10,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4250,2024-05-06 09:10:51,LT-1111: Pump P-111 Liquid Level - High
4251,2024-05-06 09:11:14,FT-5005: Vessel V-105 Flow Rate - Low-Low
4252,2024-05-06 09:16:11,LT-2727: Vessel V-127 Liquid Level - High
4253,2024-05-06 09:20:33,PT-4646: Compressor C-146 Suction Pressure - High
4254,2024-05-06 09:20:59,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4255,2024-05-06 09:22:31,TT-4444: Pump P-144 Inlet Temperature - High
4256,2024-05-06 09:22:31,TT-1616: Pump P-116 Outlet Temperature - Low
4257,2024-05-06 09:22:31,TT-4848: Pump P-148 Outlet Temperature - Low
4258,2024-05-06 09:25:40,PT-3003: Pump P-103 Discharge Pressure - High-High
4259,2024-05-06 09:28:11,PT-4242: Compressor C-142 Discharge Pressure - High-High
4260,2024-05-06 09:30:34,PT-1818: Compressor C-118 Discharge Pressure - High
4261,2024-05-06 09:32:03,FT-2525: Vessel V-125 Flow Rate - High-High
4262,2024-05-06 09:32:31,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4263,2024-05-06 09:32:31,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4264,2024-05-06 09:32:31,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4265,2024-05-06 09:35:39,FT-5005: Vessel V-105 Flow Rate - Low-Low
4266,2024-05-06 09:38:29,TT-4444: Pump P-144 Inlet Temperature - High
4267,2024-05-06 09:42:51,FT-2525: Vessel V-125 Flow Rate - High-High
4268,2024-05-06 09:44:07,LT-7007: Vessel V-107 Liquid Level - High-High
4269,2024-05-06 09:44:07,FV-1001: Vessel V-101 Pressure - High
4270,2024-05-06 09:44:07,LT-3939: Vessel V-139 Liquid Level - Low-Low
4271,2024-05-06 09:45:03,FT-4141: Vessel V-141 Flow Rate - Low
4272,2024-05-06 09:45:46,TT-4444: Pump P-144 Inlet Temperature - High
4273,2024-05-06 09:45:46,TT-1616: Pump P-116 Outlet Temperature - Low
4274,2024-05-06 09:45:46,TT-4848: Pump P-148 Outlet Temperature - Low
4275,2024-05-06 09:49:38,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4276,2024-05-06 09:49:59,FT-4949: Vessel V-149 Flow Rate - High
4277,2024-05-06 09:54:16,PT-3003: Pump P-103 Discharge Pressure - High-High
4278,2024-05-06 09:57:13,FT-1717: Vessel V-117 Flow Rate - Low-Low
4279,2024-05-06 09:57:49,LT-4343: Vessel V-143 Liquid Level - Low
4280,2024-05-06 10:02:45,TT-3636: Pump P-136 Inlet Temperature - Low
4281,2024-05-06 10:05:48,LT-7007: Vessel V-107 Liquid Level - High-High
4282,2024-05-06 10:05:48,FV-1001: Vessel V-101 Pressure - High
4283,2024-05-06 10:05:48,LT-3939: Vessel V-139 Liquid Level - Low-Low
4284,2024-05-06 10:07:43,PT-2626: Compressor C-126 Discharge Pressure - Low
4285,2024-05-06 10:10:29,FT-3333: Vessel V-133 Flow Rate - High
4286,2024-05-06 10:13:19,LT-3131: Vessel V-131 Liquid Level - High-High
4287,2024-05-06 10:13:55,TT-4444: Pump P-144 Inlet Temperature - High
4288,2024-05-06 10:13:55,TT-1616: Pump P-116 Outlet Temperature - Low
4289,2024-05-06 10:13:55,TT-4848: Pump P-148 Outlet Temperature - Low
4290,2024-05-06 10:17:19,PT-1818: Compressor C-118 Discharge Pressure - High
4291,2024-05-06 10:20:29,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
4292,2024-05-06 10:20:29,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
4293,2024-05-06 10:20:29,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
4294,2024-05-06 10:24:17,PT-4646: Compressor C-146 Suction Pressure - High
4295,2024-05-06 10:25:40,PT-1414: Compressor C-114 Suction Pressure - Low
